,Date,Reported_New_Cases,Hospitalizations,ICU,Deaths,Scenario,Active_Cases
9,2021-04-14,99.76344551759712,49.38764214595498,5.4784972359702016,471.40439270570687,Expected,1453.0
10,2021-04-15,99.7341833381297,49.740594988129274,5.536704303580555,471.9546143961834,Expected,1417.0
11,2021-04-16,99.71145755109274,50.04853177621546,5.593225867438423,472.5105699803025,Expected,1405.0
12,2021-04-17,99.69053551382058,50.316643613204405,5.647727453027543,473.07207356014743,Expected,1409.0
13,2021-04-18,99.66855020253706,50.54954811321019,5.699963658260825,473.6389104057561,Expected,1414.0
14,2021-04-19,99.64376632901758,50.75133323015576,5.749763227850625,474.2108450910085,Expected,1408.0
0,2021-03-01,52.714285714285715,32.0,6.0,439.0,Historical,741.0
1,2021-03-02,48.42857142857143,31.0,6.0,441.0,Historical,732.0
2,2021-03-03,50.57142857142857,26.0,7.0,441.0,Historical,725.0
3,2021-03-04,52.0,28.0,5.0,443.0,Historical,729.0
4,2021-03-05,49.285714285714285,27.0,5.0,444.0,Historical,757.0
5,2021-03-06,48.285714285714285,26.0,5.0,445.0,Historical,742.0
6,2021-03-07,50.57142857142857,25.0,5.0,445.0,Historical,735.0
7,2021-03-08,51.57142857142857,24.0,5.0,445.0,Historical,730.0
8,2021-03-09,55.57142857142857,23.0,5.0,448.0,Historical,728.0
9,2021-03-10,55.57142857142857,27.0,5.0,448.0,Historical,743.0
10,2021-03-11,57.285714285714285,27.0,4.0,449.0,Historical,765.0
11,2021-03-12,54.0,31.0,5.0,450.0,Historical,723.0
12,2021-03-13,53.714285714285715,29.0,5.0,451.0,Historical,714.0
13,2021-03-14,53.857142857142854,27.0,5.0,451.0,Historical,731.0
14,2021-03-15,54.714285714285715,25.0,5.0,451.0,Historical,744.0
15,2021-03-16,57.714285714285715,22.0,4.0,451.0,Historical,793.0
16,2021-03-17,61.714285714285715,21.0,6.0,451.0,Historical,821.0
17,2021-03-18,66.42857142857143,25.0,8.0,452.0,Historical,866.0
18,2021-03-19,69.71428571428571,21.0,8.0,453.0,Historical,866.0
19,2021-03-20,74.0,24.0,7.0,454.0,Historical,894.0
20,2021-03-21,78.71428571428571,27.0,7.0,454.0,Historical,928.0
21,2021-03-22,77.71428571428571,30.0,7.0,454.0,Historical,927.0
22,2021-03-23,76.14285714285714,33.0,7.0,457.0,Historical,937.0
23,2021-03-24,81.0,41.0,7.0,458.0,Historical,999.0
24,2021-03-25,84.42857142857143,39.0,7.0,459.0,Historical,1056.0
25,2021-03-26,88.14285714285714,40.0,7.0,462.0,Historical,1105.0
26,2021-03-27,91.14285714285714,41.0,8.0,462.0,Historical,1156.0
27,2021-03-28,94.57142857142857,42.0,8.0,462.0,Historical,1213.0
28,2021-03-29,98.85714285714286,43.0,9.0,462.0,Historical,1236.0
29,2021-03-30,104.85714285714286,42.0,7.0,463.0,Historical,1267.0
30,2021-03-31,103.71428571428571,39.0,7.0,463.0,Historical,1293.0
31,2021-04-01,105.57142857142857,42.0,9.0,463.0,Historical,1330.0
32,2021-04-02,105.42857142857143,42.0,8.0,467.0,Historical,1355.0
33,2021-04-03,104.57142857142857,42.0,7.0,467.0,Historical,1370.0
34,2021-04-04,103.42857142857143,42.0,6.0,467.0,Historical,1386.0
35,2021-04-05,106.85714285714286,43.0,5.0,467.0,Historical,1451.0
