,Date,Reported_New_Cases,Hospitalizations,ICU,Deaths,Scenario,Active_Cases
13,2021-03-17,61.714285714285715,21.0,6.0,451.0,Historical,821.0
14,2021-03-18,66.42857142857143,25.0,8.0,452.0,Historical,866.0
15,2021-03-19,69.71428571428571,21.0,8.0,453.0,Historical,866.0
16,2021-03-20,74.0,24.0,7.0,454.0,Historical,894.0
17,2021-03-21,78.71428571428571,27.0,7.0,454.0,Historical,928.0
18,2021-03-22,77.71428571428571,30.0,7.0,454.0,Historical,927.0
19,2021-03-23,76.14285714285714,33.0,7.0,457.0,Historical,937.0
20,2021-03-24,81.0,41.0,7.0,458.0,Historical,999.0
21,2021-03-25,84.42857142857143,39.0,7.0,459.0,Historical,1056.0
22,2021-03-26,88.14285714285714,40.0,7.0,462.0,Historical,1105.0
23,2021-03-27,91.14285714285714,41.0,8.0,462.0,Historical,1156.0
24,2021-03-28,94.57142857142857,42.0,8.0,462.0,Historical,1213.0
25,2021-03-29,98.85714285714286,43.0,9.0,462.0,Historical,1236.0
26,2021-03-30,104.85714285714286,42.0,7.0,463.0,Historical,1267.0
27,2021-03-31,103.71428571428571,39.0,7.0,463.0,Historical,1293.0
28,2021-04-01,105.57142857142857,42.0,9.0,463.0,Historical,1330.0
29,2021-04-02,105.42857142857143,42.0,8.0,467.0,Historical,1355.0
30,2021-04-03,104.57142857142857,42.0,7.0,467.0,Historical,1370.0
31,2021-04-04,103.42857142857143,42.0,6.0,467.0,Historical,1386.0
32,2021-04-05,102.0,43.0,5.0,467.0,Historical,1406.0
33,2021-04-06,98.57142857142857,46.0,6.0,467.0,Historical,1424.0
34,2021-04-07,99.71428571428571,50.0,7.0,470.0,Historical,1424.0
35,2021-04-08,97.71428571428571,47.0,8.0,470.0,Historical,1398.0
